edad,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio
53,17,0,2635,423.68,0,0,2674,0
31,27,1,8747.3,1812.35,1,63187,9147,37
18,1,0,153.35,19.54,0,0,1358,21
36,47,0,17301.16,3439.39,1,13840,4458,8
21,5,0,1303.27,91.32,0,0,442,52
48,8,1,5308.92,468.89,0,0,1873,4
30,8,1,3135.25,601.14,0,0,3912,23
46,12,0,3285.51,264.87,1,9199,2445,31
28,9,1,4170.73,618.63,0,0,1462,5
35,14,0,4243.9,563.41,0,0,1111,0
67,3,0,720.75,58.22,0,0,1087,25
53,2,0,414.36,83.67,0,0,1842,11
47,29,1,9304.99,1764.39,0,0,5298,13
36,29,1,18070.8,3813.56,0,0,4083,4
18,6,0,1478.31,82.43,0,0,363,72
24,14,1,6421.6,1065.9,0,0,12304,14
48,17,0,2191.94,275.52,1,4733,1417,15
29,18,1,5103.79,396.5,0,0,8189,5
30,16,1,8651.39,1011.79,0,0,1783,1
44,4,0,1267.83,128.66,0,0,1717,45
43,20,0,2791.62,444.02,0,0,1075,37
26,10,1,5033.24,608.49,0,0,1694,11
24,24,0,7848.52,494.52,0,0,2338,8
39,3,1,1822,320.03,0,0,6483,4
42,17,0,2771.79,328.65,0,0,2406,2
40,5,1,3382.6,242.43,0,0,4115,2
29,15,2,15197.13,1527.34,0,0,11654,7
44,22,0,1916.4,386.2,0,0,4609,28
42,10,1,4703.68,952.52,0,0,2539,1
53,2,0,292.54,63.97,0,0,3675,10
55,4,2,5318.1,215.52,1,10582,4200,2
27,14,0,1613.02,165.39,0,0,1614,6
21,16,0,2977.15,553.48,0,0,1561,9
35,19,0,2791.49,531.58,0,0,2867,19
31,17,0,1307.14,78.49,1,14595,18994,4
20,1,0,275.24,15.48,0,0,527,58
27,24,1,15883.81,3895.29,0,0,5675,9
34,15,0,3443.1,409.22,1,8349,2417,0
19,7,0,1444.34,151.04,0,0,884,28
47,23,0,2843.62,595.61,0,0,1022,23
37,20,0,3901.85,639.84,0,0,2445,5
57,11,0,2946.93,445.18,0,0,2078,70
39,3,0,686.08,106.62,0,0,1575,63
46,6,0,515.04,42.83,0,0,4172,60
40,9,0,3194.93,537.56,0,0,1106,27
30,9,1,4582.91,457.06,0,0,10747,37
53,2,0,278.83,61.72,0,0,3827,61
35,19,0,5456.58,613.77,0,0,955,19
47,6,0,1198.17,235.67,0,0,5397,6
46,9,1,5681.82,709.53,0,0,1786,20
48,54,1,43768.48,6834.34,0,0,13121,18
27,49,1,27996.5,5699.86,0,0,4614,3
21,5,0,1500.47,235.51,0,0,502,147
29,22,0,2027.32,454.46,1,22426,1016,2
59,16,0,3507.79,675.96,0,0,1226,19
57,4,1,2105.81,394.03,1,8943,5209,0
30,71,1,42040.85,2457.92,1,121747,5067,14
18,19,0,5846.48,1171.3,0,0,1210,21
31,1,0,335.77,48.38,0,0,1042,9
36,6,0,1886.09,114.6,1,6687,1152,0
37,6,1,2225.66,539.13,0,0,6885,8
49,2,1,1064.25,104.6,0,0,2356,7
18,4,0,621.59,131.82,0,0,328,36
18,1,1,392.72,97.84,0,0,594,5
41,6,0,1208.9,62.92,0,0,1779,16
47,7,0,1535.86,292.98,0,0,1416,48
34,10,1,7076.25,1030.57,0,0,5736,49
18,2,0,529.31,107.6,0,0,528,9
20,4,0,1073.5,103.55,0,0,300,6
18,4,0,841.07,193.92,0,0,378,54
34,76,0,21993.48,3272.01,0,0,2078,8
25,16,1,5505.27,1063.61,0,0,3156,17
32,7,0,928.33,113.94,0,0,3925,9
47,24,0,2755.73,132.01,0,0,5745,34
49,24,0,5581.38,1135.14,0,0,1359,4
27,19,0,2832.52,644.9,0,0,888,28
43,14,0,3915.62,864.68,1,6139,1259,2
30,46,0,12500.09,1805.45,1,38049,2274,0
50,58,0,9841.17,1935.68,0,0,2322,13
18,21,0,6265.14,594.1,1,9609,1270,22
52,34,2,60574.9,4035.18,0,0,4832,48
37,23,0,7033.28,1626.8,0,0,1742,26
26,1,0,191.84,8.95,0,0,1242,1
52,57,0,18156.73,3934.48,0,0,12325,36
18,6,0,681.29,115.51,0,0,371,77
28,12,0,2392.9,262.38,0,0,1488,34
31,12,1,6636.1,622.88,0,0,4149,9
18,7,1,4955.24,431.93,0,0,478,8
57,18,0,4694.34,659.14,0,0,2497,4
46,9,0,700.56,105.84,0,0,3695,5
39,15,0,4133.76,648.66,0,0,5299,14
38,17,0,4788.95,977.47,1,8821,2880,75
31,14,1,9614.27,2096.62,0,0,4858,62
53,1,0,124.98,13.92,0,0,1158,29
50,88,0,17067.3,1167.04,1,39922,2282,15
20,3,0,502.54,103.15,0,0,538,40
43,1,0,355,69.7,0,0,1052,14
57,9,0,2326.97,562.8,0,0,2730,15
34,7,0,1997.65,247.51,0,0,1105,39
40,18,1,5491.65,1012.91,0,0,3090,17
53,18,0,5647.04,285.27,0,0,1158,11
29,7,1,4027.39,841.65,1,13254,5102,5
19,5,1,1345.7,188.37,0,0,511,12
37,24,1,14231.3,3308.81,0,0,4136,24
26,6,0,1090.59,266.03,0,0,1758,21
18,4,1,1331.29,158.02,0,0,491,67
51,4,0,508.92,90.28,0,0,1338,74
58,17,0,4874.1,815.04,0,0,4325,41
32,12,0,3388.19,676.99,0,0,1815,3
56,14,0,4630.69,864.19,0,0,4261,3
27,15,0,2542.13,518.9,0,0,1574,11
44,11,0,2944,322.65,0,0,891,7
46,20,0,5960.89,851.39,0,0,4794,8
39,16,0,5194.51,1047.4,0,0,1955,4
36,7,0,1395.73,338.07,0,0,3920,17
18,5,0,436.02,40.93,0,0,426,131
61,10,0,2152.7,153.16,0,0,1784,95
37,24,0,4610.12,854.49,0,0,2641,33
38,67,1,27437.95,1525.8,0,0,6260,0
42,19,0,2980.66,153.83,0,0,1820,10
23,2,1,1198.42,251.93,0,0,839,6
54,9,1,2827.36,627.63,0,0,3827,63
29,3,2,5863.39,269.7,0,0,3559,40
38,31,1,14653.63,2410.85,1,89927,8745,5
30,34,0,9263.66,560.46,1,22845,7825,27
27,14,0,3777.69,564.03,1,4634,2147,1
41,34,0,9192.92,1297.32,0,0,4261,19
33,2,0,396.12,39.34,0,0,2228,2
49,96,1,58792.4,7583.09,1,163226,9208,15
35,1,0,254.27,23.94,0,0,3973,9
39,27,0,4663.78,949.88,0,0,5615,17
34,16,0,2749.16,262.37,0,0,1013,0
58,69,1,34442.82,6893.08,1,126992,9813,3
58,16,0,3003.02,367.99,0,0,4948,6
27,17,0,5953,401.32,1,14257,10189,0
47,12,0,3468.68,436.81,0,0,4724,1
37,39,0,10723.99,1918.6,1,26294,3463,9
52,7,0,2178.59,502.58,0,0,942,11
49,18,0,2490.4,286.66,0,0,1267,22
21,22,0,4475,236.51,1,18279,1242,19
33,17,1,6342.27,1266.01,1,19667,662,21
46,14,0,4840.8,1183.54,0,0,1324,7
36,7,1,2616.52,156.56,0,0,3411,8
28,8,0,2157.71,226.07,0,0,1580,14
31,12,0,1172.52,172.39,0,0,1639,18
47,19,1,14998.7,2635.02,1,14142,1732,8
43,21,0,2467.53,508.46,1,19849,2777,21
42,16,0,3371.42,655.5,0,0,964,14
43,11,0,1907.5,456.62,1,7587,2480,11
28,23,0,2050.18,208.58,0,0,3673,4
29,19,1,5734.4,916.34,0,0,1204,4
57,22,0,4056.17,744.38,1,21707,1917,8
38,13,1,5334.92,816.75,0,0,1343,21
51,17,0,5548.91,779.4,0,0,2201,5
33,3,0,477.21,36.23,0,0,2181,75
32,28,0,8668.19,460.79,0,0,2521,14
35,17,2,36045.41,7929.22,0,0,4934,0
55,11,0,2070.78,392.42,1,3558,2079,23
44,18,1,4596,238.41,1,23402,6135,13
18,24,0,7112.03,435.24,0,0,1453,8
19,3,0,243.44,50.71,1,2557,444,74
58,2,0,478.79,102.87,0,0,2033,17
38,20,0,2656.64,289.97,0,0,1218,33
48,21,0,7349.88,1296.57,0,0,1063,11
18,4,0,1242.41,295.77,0,0,1665,18
20,3,0,664.87,92.06,0,0,1323,11
34,20,0,2437.48,441.45,1,19019,2180,24
38,37,0,3812.72,797.78,0,0,1619,9
49,14,0,2063.63,392.63,0,0,1553,9
34,11,0,2163.48,206.65,1,4261,1169,1
27,13,0,3828.64,816.5,0,0,2116,3
30,28,0,8078.61,378.49,0,0,6027,18
33,33,0,10605.98,2478.24,0,0,14436,48
37,23,0,2586.76,281.24,0,0,12329,12
47,3,0,502.96,40.46,0,0,4880,14
55,7,0,603.67,33.75,0,0,2983,7
54,1,1,544.18,114.91,0,0,6976,19
39,10,1,7240.31,1278.92,0,0,4406,10
18,5,1,1543.74,302.85,0,0,523,39
29,1,0,160.79,22.16,1,984,1311,15
42,17,0,5042.54,875.16,0,0,1720,12
61,43,0,4191.17,895.27,1,11336,5130,38
26,20,0,3014.62,362.73,0,0,964,18
35,13,1,9563.88,858.62,0,0,7170,177
44,70,0,17064.81,4091.57,1,28805,4730,10
42,14,0,2782.93,532.36,1,5260,1286,4
43,16,0,5075.22,643.9,0,0,2546,4
32,5,0,1402.01,99.08,0,0,1128,20
42,1,0,332.38,34.77,0,0,1895,13
44,3,0,601.31,69.26,0,0,2034,0
26,15,0,1452.37,118.61,0,0,3798,31
36,22,1,8224.41,1015.55,0,0,1164,28
18,4,0,1287.23,60.17,0,0,377,148
30,22,0,7268.65,1210.24,0,0,2336,35
46,13,0,3310.8,710.03,0,0,924,2
42,23,0,2111.85,90.56,0,0,1268,12
48,54,0,12506.25,2229.35,0,0,2689,3
34,6,0,994.93,162.48,0,0,3271,126
23,1,1,662.45,135.3,0,0,413,96
36,7,0,1602.24,259.93,0,0,2684,17
50,4,1,3336.5,817.5,0,0,3692,15
32,44,0,3954.5,442.01,0,0,2792,4
36,14,0,3375.11,643.19,0,0,1322,54
37,13,0,3148.87,344.48,0,0,4177,11
25,14,1,4693.03,417.51,1,22229,4582,16
27,38,0,10309.77,529.21,0,0,5330,0
53,21,0,1767.68,267.78,0,0,3644,20
43,2,0,286.21,69.41,0,0,1337,39
21,1,1,291.11,63.26,0,0,547,1
27,12,0,3919.99,260.55,0,0,2027,16
32,24,0,7027.36,826.82,0,0,2105,3
43,34,0,9862.15,1751.02,0,0,2968,61
29,3,2,3974.02,517.44,0,0,4245,13
42,2,0,611.47,51.78,1,1964,2303,39
40,48,1,37571.82,4287.02,0,0,4805,24
20,1,0,353.53,83.01,1,1048,488,0
31,37,0,7278.76,1579.43,0,0,4357,27
25,16,0,4656.18,1002.55,0,0,4082,4
39,11,0,1490.92,210.04,0,0,1638,0
45,24,1,9206.98,546.09,1,47273,4612,51
28,7,0,1529.73,238.59,0,0,1825,26
36,23,1,11703.63,2054.63,0,0,9073,25
37,73,0,22178.89,900.88,0,0,5471,33
27,38,0,5561.11,293.84,0,0,1846,13
41,19,0,2522.87,123.1,0,0,1549,11
41,14,0,1465.92,326.4,0,0,2665,23
46,14,0,3845.31,229.27,0,0,1718,23
27,2,0,483.71,76.58,0,0,2113,19
43,23,0,3177.96,369.4,1,19683,2159,6
45,7,0,2167.13,491.75,1,2123,4352,1
47,21,0,4913.16,253.14,0,0,3381,2
57,20,0,5808.27,1141.98,0,0,1895,4
30,19,1,7356.93,1402.71,1,32113,3181,6
38,23,1,8814.47,1767.69,1,21010,9517,24
28,15,0,4143.78,656.41,0,0,842,1
52,5,1,4026.8,929.18,0,0,4542,0
28,21,0,2685.17,311.04,0,0,1180,11
34,11,0,3330.97,407.61,0,0,1827,32
41,14,0,4133.45,989.68,0,0,2198,10
46,10,0,1052,56.06,0,0,1858,19
49,16,0,1991.78,164.44,0,0,2038,6
76,14,0,3836.29,628.18,1,5712,1404,24
30,13,0,3524.6,188.37,1,6273,3031,4
33,21,0,4551.85,437.45,0,0,1444,4
36,9,0,1144.88,201.74,0,0,1612,43
45,44,0,14344.04,2067.54,1,35869,3396,9
62,15,0,2719.35,165.07,0,0,1932,100
25,15,1,7693.37,1851.76,1,32953,1917,32
43,15,0,2420.07,515.76,1,10638,868,12
39,17,0,4822.68,1176.25,1,13989,2296,0
31,24,0,3474.63,694.43,1,10674,1983,15
58,24,1,16817.1,3193.2,1,61475,2355,5
34,13,0,4260.64,555.74,1,10759,876,3
27,58,0,18783.01,4576.22,0,0,572,30
36,8,0,2484.11,223.42,0,0,6584,4
49,15,0,3740.72,318.85,1,12029,3245,2
33,6,0,1820.02,190.27,0,0,1258,50
31,2,0,711.32,158.62,0,0,940,16
26,8,0,1490.72,78.14,0,0,1248,6
37,23,0,3797.52,360.4,0,0,1473,2
42,19,0,1988.34,335.73,1,15169,3042,11
39,21,0,4561.04,219.37,0,0,2395,15
41,4,0,1157.23,233.37,1,1652,2636,3
30,86,0,18737.99,2680.62,1,37653,1232,20
18,10,0,2785.04,155.8,1,9561,439,43
20,3,0,455.89,80.81,0,0,2994,13
57,19,0,2704.05,153.31,0,0,2005,40
47,21,1,11852.05,1289.01,1,34608,2213,13
67,7,0,2195.34,92.11,0,0,772,17
48,18,0,2767.56,470.79,1,7265,1971,20
30,19,0,1736.41,219.77,0,0,2089,43
33,22,1,7597.98,1387.97,0,0,3761,16
27,3,0,506.29,107.58,0,0,5825,0
40,1,0,225.79,11.28,0,0,1889,14
49,11,1,8371.24,1690.99,0,0,5469,6
44,7,1,4227.78,483.76,0,0,10147,45
39,29,0,6578,761.16,0,0,3130,7
48,5,0,775.31,97.13,0,0,2860,2
26,15,0,5225.26,336.62,0,0,1017,9
19,7,0,2243.03,122.48,1,3401,300,3
27,7,0,1226.38,285.17,0,0,4969,8
56,19,0,5083.57,1230.71,0,0,1685,12
33,22,0,2386.81,102.41,0,0,5064,41
38,26,1,21083.48,3674.43,0,0,2863,11
45,6,0,828.71,186.63,0,0,2531,2
50,19,0,3389.17,637.97,0,0,914,5
38,16,0,4591.72,196.57,0,0,2825,6
39,24,0,5327.55,989.21,0,0,667,25
18,23,0,3571.13,718.94,0,0,2229,1
24,21,0,1940.54,450.06,0,0,3054,5
38,2,0,259.02,24.25,0,0,3525,12
39,20,0,2866.21,692.99,1,13147,1134,2
18,3,0,801.62,78.53,0,0,671,10
38,20,0,2971.36,188.83,0,0,1542,20
46,35,0,8430.64,1133.71,0,0,457,3
35,23,0,7255.93,484.2,0,0,1680,2
24,23,1,13317.15,1400.02,0,0,8148,6
33,11,0,3740.06,857.22,0,0,1151,7
51,7,0,1801.31,192.69,0,0,1672,44
41,16,0,1521.83,292.18,0,0,984,31
56,29,1,7434.5,455.5,0,0,6198,26
34,19,1,6111.97,254.23,0,0,1240,9
41,21,0,3004.64,538.77,0,0,2539,55
39,19,0,2743.95,551.05,0,0,3657,33
25,24,0,2221.99,151.41,0,0,4790,17
18,24,1,9656.26,2334.49,0,0,2506,22
44,8,0,2547.02,150.65,0,0,1874,5
48,13,0,1327.11,112.45,0,0,779,15
80,3,0,419.29,68.66,0,0,735,9
32,19,2,15464.84,1873.87,1,59715,11577,19
21,2,0,344.48,38.53,0,0,546,78
37,54,0,7146.25,485.72,1,21077,3582,4
23,23,0,3717.28,156.48,0,0,886,4
18,8,0,1600.63,215.14,0,0,2717,59
43,4,0,523.43,99.04,0,0,2183,27
40,25,0,3056.14,210.58,0,0,4846,11
50,21,1,14547.52,3250.05,0,0,1065,44
45,42,0,8528.69,1421.49,0,0,1391,24
44,6,0,1965.47,405.09,1,3809,3057,27
40,29,0,6011.12,756.59,0,0,2664,16
31,5,0,871.06,46.13,0,0,1603,49
43,21,0,5394.72,324.96,0,0,1911,5
32,10,1,4530.5,1081.99,1,16673,1620,90
27,59,2,37051.47,5819.62,1,145569,6674,15
55,22,0,6162.86,1015.13,0,0,2032,11
44,24,0,5297.52,709.81,0,0,1409,36
23,6,0,1820.33,402.41,0,0,661,28
35,5,0,1052.72,97.46,0,0,1659,6
20,4,0,1119.06,206.55,0,0,472,13
50,10,0,1988.06,396.7,0,0,2219,62
29,1,1,277.93,49.68,0,0,3623,2
18,5,1,2166.68,227.61,1,8157,353,10
36,6,0,1226.05,132.2,0,0,3295,8
27,17,0,4947.78,1154.32,0,0,749,13
52,8,0,1944.02,298.29,0,0,1822,84
44,22,0,6530.51,756.98,0,0,1492,45
27,28,1,10643.08,1920.52,0,0,6031,60
33,12,0,2674,476.55,0,0,1188,3
40,21,0,3595.84,514.44,0,0,6008,2
29,19,0,3058.06,226.18,0,0,1652,5
49,12,0,3845.49,628.86,0,0,2020,4
37,16,0,2246.66,419.14,0,0,1268,35
70,11,1,5719.15,1037.27,0,0,1015,17
41,30,1,15059.17,3017.93,0,0,6971,45
54,22,0,5128.84,341.29,0,0,2242,4
59,56,0,16322.55,2416.61,1,31929,4878,7
18,11,0,1714.44,351.79,0,0,780,11
53,16,0,4624.23,731.49,0,0,3787,11
42,44,1,27216.61,2483.2,1,68392,6929,16
40,60,1,14661.62,2076.87,0,0,707,15
22,6,0,892.57,179.86,0,0,339,21
49,10,0,1504.2,181.91,0,0,1138,10
41,1,0,287.72,11.62,0,0,3145,13
36,14,0,4972.21,432.6,0,0,2071,20
42,7,1,4686.09,930.32,0,0,970,27
26,8,2,12064.29,2857.07,0,0,3525,1
36,79,2,198720.17,40828.66,1,188507,4520,6
30,23,0,1704.52,412.43,0,0,2596,24
45,8,2,13602.34,2988.59,0,0,4000,11
43,35,1,26475.19,5192.63,0,0,27781,2
46,18,1,12836.95,2979.69,0,0,11267,34
27,11,0,1887.81,337.26,1,9873,2151,21
37,21,0,2689.35,647.22,1,16336,972,3
38,10,0,1491.7,71.39,1,5897,3075,1
48,29,0,4411.03,321.9,1,27167,4897,1
40,24,1,11635.96,1666.8,0,0,2097,14
59,16,0,1477.07,200.31,0,0,2780,23
27,21,1,13708.61,590.97,0,0,5666,5
38,18,0,6082.1,1074.47,0,0,1790,14
42,20,1,8402.77,1462.51,0,0,1060,7
49,12,0,2858.75,689.72,0,0,2550,4
57,21,1,15781.92,1612.12,0,0,1216,37
26,4,2,7582.56,1272.75,0,0,5004,16
48,15,0,3981.63,801.51,0,0,1557,13
59,20,0,5466.01,918.84,0,0,2902,11
39,14,0,2239.93,446.45,0,0,5858,28
38,20,0,1563.87,217.34,1,10365,2781,18
55,17,1,7574.43,1796.17,0,0,1293,2
35,23,0,7844.37,776.2,0,0,1378,30
19,1,1,582.08,113.2,0,0,560,55
54,12,0,1876.6,162.21,0,0,3901,18
18,3,0,740.48,129.77,0,0,521,14
35,22,0,7043.95,1161.65,0,0,2983,14
47,17,0,5137.22,939.23,0,0,2198,1
19,2,1,1096.83,201.64,0,0,300,19
18,2,0,740.33,38.63,0,0,538,27
37,23,1,9674.89,1314.5,1,52694,1820,19
28,11,0,1038.81,77.13,0,0,1495,26
33,16,1,5989.79,328.01,0,0,1132,16
48,51,0,12799.72,1988.05,1,45828,7089,13
57,23,0,3220.99,568.69,0,0,1466,17
56,10,0,2210.57,204.07,0,0,1997,2
54,15,1,11446.86,2109.38,0,0,5338,3
36,23,0,8721.6,831.61,0,0,440,5
35,31,1,9077.97,1004.43,0,0,11847,2
47,6,0,1166.29,260.86,1,5533,1628,3
20,1,0,285.38,26.39,0,0,1733,58
18,3,0,955.91,48.44,0,0,652,15
45,65,1,41667.1,9466.67,1,158008,9149,7
56,35,1,15237.97,1590.84,1,82668,14510,12
46,15,1,4644.65,841.43,0,0,5020,16
45,23,0,8410.48,1810.48,1,15283,1311,20
25,3,0,758.94,46.75,0,0,1419,11
18,16,0,1258.19,191.01,1,8198,2442,0
50,2,0,634.85,107.7,0,0,900,1
18,2,0,607.01,101.73,0,0,554,98
22,4,0,1057.51,46.39,0,0,530,1
30,4,1,1084.63,200.66,0,0,2985,8
20,3,1,1518.67,209.23,1,3015,410,6
35,20,0,3116.09,572.59,1,15872,5232,9
40,15,0,3891.45,283.88,1,9992,1558,11
50,11,1,3417.63,684.97,0,0,5482,8
23,1,0,311.28,21.44,0,0,565,25
39,24,0,8002.45,959.4,0,0,1582,2
18,6,0,956.53,40.42,0,0,360,24
28,1,1,335.72,50.83,0,0,1514,10
26,3,0,845.29,161.3,0,0,5411,62
21,7,0,1457.6,108.64,0,0,420,14
45,22,0,6142.03,482.46,0,0,1392,12
53,16,1,9631.52,488.65,0,0,3581,43
40,8,0,1547.43,252.18,0,0,1451,5
28,10,0,2151.48,126.19,0,0,1751,27
41,49,0,12563.17,1759.32,0,0,1260,15
49,11,0,4103.28,811.02,1,4164,3005,4
41,16,0,3774.61,717.27,0,0,1854,2
35,3,0,1089.43,235.63,0,0,1020,5
39,4,0,1219.88,281.22,0,0,2924,7
48,2,0,199.1,37.13,0,0,1741,1
30,24,0,7660.87,385.67,0,0,1398,16
45,16,0,5569.71,1183.8,0,0,1218,8
38,8,0,1174.03,262.79,0,0,1904,2
30,15,0,1739.67,373.57,0,0,1978,39
57,2,0,419.12,38.63,0,0,2078,11
33,21,1,6534.22,792.3,1,47814,872,1
35,65,0,13232.07,2561.27,1,56513,5129,4
37,7,0,1283.58,279.52,0,0,1182,1
50,18,0,2282.41,182.45,0,0,4021,7
52,7,0,2337.51,168.67,1,2067,2192,19
40,4,0,1452.91,303.07,0,0,3089,1
24,23,0,5660.57,1117.12,0,0,3051,4
18,8,0,2197.92,405.55,0,0,731,25
48,16,0,4467.55,596.94,1,17173,2215,11
43,24,2,64885.85,11970.31,0,0,10941,32
49,43,2,78215.17,4929.05,1,170708,8332,49
38,4,0,783.26,87.97,0,0,1719,33
37,11,1,4204.27,336.63,0,0,1296,4
34,41,0,8911.83,1164.1,0,0,3351,14
45,20,0,4383.49,580.82,1,15513,1596,26
18,1,0,259.44,28.46,0,0,380,37
27,9,0,2145.95,102.01,0,0,1216,1
27,24,1,16421.43,3533.85,1,28604,6210,0
40,6,0,630.77,59.31,0,0,2484,3
45,13,1,4136.31,432.71,0,0,8029,33
18,6,0,1203.15,215.02,0,0,874,13
39,21,0,3803.05,821.11,0,0,3983,52
24,18,1,11401.85,913.46,0,0,3590,8
35,11,0,2347.62,304.16,0,0,1529,31
31,10,1,8189.26,1005.6,0,0,1462,35
41,20,2,38791.04,9109.71,0,0,4290,5
45,20,0,6405.72,1160.61,1,22105,2190,4
50,52,0,9785.26,1732.65,0,0,3564,8
35,20,0,7819.13,1006.42,0,0,1652,7
33,3,0,305.99,15.79,0,0,2470,18
18,2,0,267.16,33.69,0,0,413,57
44,18,0,1375.11,157.8,1,11743,997,61
53,24,0,3479.54,489.5,0,0,2268,3
41,19,0,4158.16,221.08,0,0,3971,0
40,11,0,1814.06,74.12,0,0,2599,0
29,9,0,2285.65,157.99,0,0,2792,9
25,11,0,951.13,67.88,0,0,669,40
48,6,0,1578.74,64.13,0,0,1633,19
18,6,0,1208.55,237.03,0,0,901,6
21,13,0,4385.52,644.81,0,0,1080,6
43,24,0,6282.1,1183.41,0,0,2459,16
42,24,0,6868.74,1009.26,0,0,1308,2
43,1,0,263.54,44.17,0,0,1472,9
30,14,1,8046.92,1821.51,0,0,2760,33
48,6,0,588.44,119.85,1,5671,648,30
35,30,0,4319.37,346.75,0,0,2623,2
46,1,0,90.98,19.12,0,0,515,1
49,8,0,1519.63,114.53,1,6918,1341,17
59,18,0,2143.7,368.87,0,0,1166,33
35,24,0,6989.33,1156.27,0,0,2699,63
34,3,0,676.02,91.96,0,0,2047,13
30,24,0,6366.44,1315.93,0,0,1067,12
25,16,1,4789.28,212.49,0,0,3793,11
42,13,0,4560.73,601.62,0,0,4037,1
37,43,1,11682.36,1897.46,1,75549,3709,9
51,8,1,5716.72,1332.38,0,0,2381,2
50,29,1,15596.74,895.05,0,0,10483,14
35,23,0,4840.36,863.05,0,0,1411,11
58,18,1,12024.99,1275.31,0,0,9586,16
77,6,0,795.21,53.26,0,0,1335,18
40,19,0,4848.54,335.03,0,0,6223,3
50,14,0,4011.01,595.82,0,0,1914,15
47,13,0,1848.89,194.32,0,0,1429,62
22,5,0,567.1,93.25,0,0,341,14
49,49,1,36617.32,2980.96,0,0,10897,4
19,7,0,2057.17,234.68,0,0,388,6
49,61,0,19017.84,3066.86,1,34497,2930,0
19,4,0,1250.17,304.08,1,2656,556,76
34,7,0,1551.78,87.32,0,0,3577,34
40,69,1,40308.16,3156.64,0,0,4443,0
29,25,0,6068.87,1202.32,1,23759,5496,27
56,11,1,6236.93,1393.95,1,28603,2330,9
34,64,1,25039.49,4109.45,0,0,12278,8
22,7,0,1295.46,266.64,0,0,611,2
18,5,1,2242.49,407.89,1,8169,303,48
35,25,0,4336.59,367.37,1,15754,2780,43
38,18,2,27224.35,6183.83,0,0,12358,3
52,19,2,12108.24,1106.91,1,32101,5099,5
34,15,0,4471.46,1097.81,0,0,2283,3
31,18,0,1776.16,371.59,0,0,3240,78
38,16,1,10549.9,2027.19,0,0,1602,44
26,16,0,4014.28,992.65,0,0,2619,20
52,66,0,8942.65,1428.93,1,35191,2459,11
53,12,0,3360.56,590.04,0,0,2934,40
25,6,0,1723.88,330.32,0,0,4587,0
54,11,0,1386.59,70.14,0,0,1652,17
42,3,0,678.66,151.29,1,894,1546,58
49,36,1,13999.02,662.8,1,79099,6568,14
18,1,0,293.03,47.4,0,0,381,7
27,16,1,6910.82,1543.79,0,0,850,15
48,22,0,3495.67,316,0,0,3721,3
29,8,0,1605.47,177.38,0,0,831,8
38,13,0,5149.45,790.88,0,0,2776,9
36,3,0,846.96,123.04,0,0,2233,9
57,11,0,3112.46,650.23,0,0,2581,17
18,1,0,273.32,54.8,1,1020,442,47
43,4,0,775.52,69.98,0,0,1074,14
32,17,0,5502.46,1243.6,0,0,1949,29
30,19,0,1884.91,313.06,0,0,770,89
30,18,0,4424.4,640.37,0,0,1207,9
31,19,0,6764.65,1109.37,1,15426,1422,33
57,9,0,1666.71,338.57,0,0,3916,39
28,19,0,2386.99,475.39,0,0,1637,22
54,12,1,7432.21,1622.73,1,17625,3795,5
45,24,0,3411.73,237.89,0,0,1584,18
42,17,0,3826.69,824.51,0,0,1249,0
18,7,0,1393.67,333.24,0,0,912,1
42,19,2,27336.8,3746.5,0,0,4438,33
25,20,0,5586.69,915.2,0,0,1303,51
33,22,0,5019.97,995.07,0,0,5684,7
59,22,0,3646.13,471.59,0,0,947,90
53,14,0,1270.87,201.3,0,0,1463,31
37,24,2,27573.08,1522.34,1,99100,10592,24
30,70,0,17306.39,2142.25,1,17972,2426,14
45,24,0,2900.3,582.26,0,0,1214,63
50,12,0,3507.31,758.52,0,0,3868,20
23,3,0,972.78,85.75,0,0,387,37
66,1,0,126.9,11.56,0,0,613,54
22,4,0,317.52,18.53,0,0,1424,23
50,19,0,3645.13,544.95,1,13202,4026,54
36,2,1,787.93,82.84,0,0,4014,25
36,24,0,6369.99,532.84,0,0,2439,50
31,17,0,2844.32,241.28,0,0,807,3
32,17,0,3751.64,490.03,0,0,3481,31
40,37,2,42249.31,2367.3,0,0,8484,18
20,16,0,3631.49,717.4,0,0,2359,4
41,13,0,1581.13,141.77,0,0,1450,2
39,6,0,1649.1,110.23,0,0,3660,1
34,3,0,579.58,131.85,0,0,1415,37
32,23,0,6650.98,1288.99,0,0,1362,2
54,12,0,2262.85,455.37,1,6719,1485,15
25,22,1,9868.09,1228.22,0,0,3224,0
40,1,0,118.26,25.95,0,0,1874,95
39,3,1,2201.69,313.52,0,0,1271,8
41,18,0,5364.22,797.93,0,0,1278,7
35,15,0,3440.28,558.8,0,0,1252,28
54,5,0,1006.68,228.06,0,0,2507,80
46,7,0,2693.98,350.59,0,0,2207,19
49,17,0,4948.36,743.7,1,12877,7739,22
40,11,0,3148.13,647.19,0,0,1461,23
40,9,1,3502.51,636.71,1,14696,5429,23
44,69,1,43545.24,9805.41,1,168151,4434,1
18,3,0,760.02,30.81,0,0,300,62
41,23,0,6419.82,494.39,0,0,1151,6
53,3,0,638.76,59.87,0,0,4952,33
