id_vuelo;aeropuerto_origen;aeropuerto_destino;hora_salida_programada;dia_semana;distancia_vuelo;condiciones_climaticas;congestion_aerea;congestion_aerea_num;tipo_avion;ocupacion_vuelo;temporada_alta;temporada_alta_bin;puerta_embarque;visibilidad;tiempo_estimado_vuelo;horas_sp;minutos_sp;tipo;demora;PRE_1;demora_predicha;filter_$;comprobacion
12903;AEP;EZE;10:30:00 a. m.;Domingo;35;Despejado;Media;1,00;Embraer E190;80,2;FALSO;0,00;17;28,6;26;10;30;1;0,00;0,24414;0,00;0;1,00
12904;GRU;MAD;6:00:00 a. m.;Miercoles;9350;Nublado;Baja;0,00;Airbus A350;63,0;FALSO;0,00;7;30,0;722;6;0;1;0,00;0,15474;0,00;0;1,00
12905;MDE;UIO;9:45:00 a. m.;Lunes;960;Nublado;Media;1,00;Embraer E195;70,6;FALSO;0,00;5;9,7;113;9;45;1;0,00;0,22853;0,00;0;1,00
12906;BSB;GRU;9:30:00 a. m.;Jueves;870;Despejado;Baja;0,00;Boeing 757;60,5;FALSO;0,00;49;8,5;86;9;30;1;0,00;0,15479;0,00;0;1,00
12907;BAQ;BOG;8:15:00 a. m.;Viernes;145;Lluvia;Media;1,00;Boeing 737;94,0;FALSO;0,00;29;26,9;31;8;15;1;0,00;0,34052;1,00;0;0,00
12908;PTY;BOG;6:00:00 a. m.;Sabado;650;Tormenta;Media;1,00;Boeing 737;58,4;FALSO;0,00;11;2,4;68;6;0;1;0,00;0,60513;1,00;0;0,00
12909;BAQ;BOG;6:15:00 a. m.;Sabado;145;Despejado;Alta;2,00;Boeing 737;97,3;FALSO;0,00;15;12,1;54;6;15;1;0,00;0,35071;1,00;0;0,00
12917;BGA;BOG;9:30:00 a. m.;Viernes;310;Despejado;Media;1,00;Boeing 737;75,0;FALSO;0,00;48;6,5;64;9;30;1;0,00;0,23989;0,00;0;1,00
12918;PTY;SJO;7:15:00 a. m.;Viernes;580;Nublado;Baja;0,00;Airbus A320;76,3;FALSO;0,00;21;8,7;73;7;15;1;0,00;0,14209;0,00;0;1,00
12919;CTG;BOG;10:30:00 a. m.;Sabado;135;Despejado;Media;1,00;Embraer E190;79,5;FALSO;0,00;25;6,9;47;10;30;1;0,00;0,24024;0,00;0;1,00
12920;BAQ;BOG;7:45:00 a. m.;Viernes;145;Despejado;Alta;2,00;Embraer E190;16,5;FALSO;0,00;47;21,1;47;7;45;1;0,00;0,35763;1,00;0;0,00
12922;BAQ;MDE;9:00:00 a. m.;Sabado;310;Despejado;Baja;0,00;ATR 72;83,4;VERDADERO;1,00;12;19,8;48;9;0;1;0,00;0,22467;0,00;0;1,00
12923;BOG;MEX;7:00:00 a. m.;Sabado;2700;Despejado;Baja;0,00;Boeing 737 MAX;69,2;FALSO;0,00;36;22,4;241;7;0;1;0,00;0,15594;0,00;0;1,00
12925;LIM;BOG;8:00:00 a. m.;Sabado;1890;Despejado;Media;1,00;Embraer E195;92,8;VERDADERO;1,00;13;22,7;168;8;0;1;0,00;0,33836;1,00;0;0,00
12927;EZE;MVD;5:15:00 a. m.;Viernes;210;Despejado;Baja;0,00;ATR 72;63,5;VERDADERO;1,00;29;15,7;40;5;15;1;0,00;0,22300;0,00;0;1,00
12928;BOG;GRU;6:30:00 a. m.;Sabado;3940;Lluvia;Baja;0,00;Airbus A350;61,5;FALSO;0,00;9;19,9;336;6;30;1;0,00;0,23525;0,00;0;1,00
12932;PTY;EZE;7:15:00 a. m.;Lunes;5100;Nublado;Alta;2,00;Airbus A350;45,9;VERDADERO;1,00;9;5,5;411;7;15;1;0,00;0,45518;1,00;0;0,00
12934;FLN;GRU;9:45:00 a. m.;Jueves;690;Despejado;Media;1,00;Embraer E190;71,3;FALSO;0,00;35;13,7;99;9;45;1;0,00;0,24359;0,00;0;1,00
12935;MDE;BAQ;8:15:00 a. m.;Miercoles;310;Lluvia;Media;1,00;ATR 72;88,7;FALSO;0,00;49;24,2;53;8;15;1;0,00;0,34028;1,00;0;0,00
12937;LIM;EZE;7:00:00 a. m.;Domingo;3150;Tormenta;Media;1,00;Boeing 777;75,3;FALSO;0,00;36;3,0;274;7;0;1;0,00;0,61220;1,00;0;0,00
12939;BOG;UIO;6:45:00 a. m.;Viernes;730;Despejado;Baja;0,00;ATR 72;85,4;VERDADERO;1,00;9;29,6;75;6;45;1;0,00;0,23012;0,00;0;1,00
12940;BGA;BOG;7:45:00 a. m.;Sabado;310;Despejado;Baja;0,00;Embraer E190;88,6;FALSO;0,00;31;8,0;50;7;45;1;0,00;0,15426;0,00;0;1,00
12941;PTY;MDE;5:30:00 a. m.;Lunes;715;Despejado;Baja;0,00;Airbus A320;28,5;VERDADERO;1,00;24;17,0;82;5;30;1;0,00;0,22567;0,00;0;1,00
12942;PTY;MDE;8:15:00 a. m.;Miercoles;715;Nublado;Media;1,00;Boeing 737;71,7;FALSO;0,00;34;20,4;86;8;15;1;0,00;0,22632;0,00;0;1,00
12943;EZE;MVD;8:30:00 a. m.;Sabado;210;Despejado;Media;1,00;Embraer E190;77,4;FALSO;0,00;23;17,7;50;8;30;1;0,00;0,24120;0,00;0;1,00
12944;CLO;MDE;6:30:00 a. m.;Domingo;265;Despejado;Media;1,00;Airbus A320;83,4;FALSO;0,00;35;16,8;50;6;30;1;0,00;0,23992;0,00;0;1,00
12945;EZE;MVD;5:00:00 a. m.;Domingo;210;Despejado;Media;1,00;Embraer E190;77,3;VERDADERO;1,00;31;12,7;42;5;0;1;0,00;0,33001;1,00;0;0,00
12948;BOG;MDE;8:45:00 a. m.;Sabado;235;Despejado;Media;1,00;Embraer E190;45,3;VERDADERO;1,00;12;30,0;39;8;45;1;0,00;0,34217;1,00;0;0,00
12950;GRU;MVD;8:30:00 a. m.;Sabado;1550;Lluvia;Baja;0,00;Boeing 757;54,5;FALSO;0,00;7;14,6;136;8;30;1;0,00;0,23106;0,00;0;1,00
12952;MDE;PTY;7:00:00 a. m.;Lunes;715;Despejado;Alta;2,00;Embraer E190;79,9;VERDADERO;1,00;11;23,2;82;7;0;1;0,00;0,46669;1,00;0;0,00
12953;EZE;MDZ;8:30:00 a. m.;Viernes;1040;Lluvia;Media;1,00;Boeing 757;86,8;FALSO;0,00;22;25,0;108;8;30;1;0,00;0,34415;1,00;0;0,00
12956;MDE;CLO;7:15:00 a. m.;Jueves;265;Lluvia;Media;1,00;Embraer E190;81,8;FALSO;0,00;16;19,0;48;7;15;1;0,00;0,33824;1,00;0;0,00
12957;EZE;ASU;9:15:00 a. m.;Jueves;1050;Despejado;Media;1,00;Embraer E195;86,7;VERDADERO;1,00;42;28,9;112;9;15;1;0,00;0,34057;1,00;0;0,00
12962;PEI;MDE;6:45:00 a. m.;Jueves;140;Despejado;Media;1,00;Airbus A320;54,4;FALSO;0,00;13;17,6;49;6;45;1;0,00;0,24146;0,00;0;1,00
12963;IGR;EZE;8:00:00 a. m.;Miercoles;1100;Lluvia;Baja;0,00;Boeing 757;90,9;FALSO;0,00;22;24,5;109;8;0;1;0,00;0,22890;0,00;0;1,00
12965;TUC;EZE;7:30:00 a. m.;Domingo;1230;Despejado;Alta;2,00;Boeing 737 MAX;76,7;FALSO;0,00;9;21,3;137;7;30;1;0,00;0,35821;1,00;0;0,00
12966;PTY;CLT;9:00:00 a. m.;Martes;2890;Despejado;Media;1,00;Boeing 737 MAX;91,8;FALSO;0,00;13;18,7;236;9;0;1;0,00;0,24382;0,00;0;1,00
12968;MDE;BGA;9:00:00 a. m.;Martes;295;Despejado;Media;1,00;Boeing 737;63,4;VERDADERO;1,00;43;8,7;64;9;0;1;0,00;0,33223;1,00;0;0,00
12970;BOG;JFK;7:45:00 a. m.;Domingo;3930;Nublado;Baja;0,00;Boeing 787;65,7;VERDADERO;1,00;23;29,4;343;7;45;1;0,00;0,22205;0,00;0;1,00
12971;EZE;AEP;5:45:00 a. m.;Lunes;35;Despejado;Alta;2,00;Airbus A320;63,7;FALSO;0,00;38;20,6;24;5;45;1;0,00;0,35573;1,00;0;0,00
12976;EZE;MVD;10:15:00 a. m.;Sabado;210;Despejado;Alta;2,00;ATR 72;56,1;VERDADERO;1,00;34;27,0;56;10;15;1;0,00;0,47104;1,00;0;0,00
12977;COR;EZE;7:15:00 a. m.;Viernes;695;Niebla;Baja;0,00;Embraer E190;62,6;VERDADERO;1,00;6;3,0;72;7;15;1;0,00;0,41878;1,00;0;0,00
12978;BOG;BGA;7:00:00 a. m.;Martes;310;Despejado;Baja;0,00;Airbus A320;63,4;FALSO;0,00;31;29,4;70;7;0;1;0,00;0,15366;0,00;0;1,00
12979;EZE;GIG;9:30:00 a. m.;Martes;1970;Nublado;Baja;0,00;Airbus A320neo;59,3;FALSO;0,00;49;14,1;188;9;30;1;0,00;0,14646;0,00;0;1,00
12980;MIA;PTY;5:45:00 a. m.;Domingo;2200;Lluvia;Baja;0,00;Embraer E195;78,3;VERDADERO;1,00;12;19,8;204;5;45;1;0,00;0,32725;0,00;0;1,00
12981;MDE;PEI;7:15:00 a. m.;Domingo;140;Nublado;Baja;0,00;ATR 72;68,9;VERDADERO;1,00;4;22,1;41;7;15;1;0,00;0,21115;0,00;0;1,00
12984;CCS;PTY;7:45:00 a. m.;Domingo;1010;Despejado;Baja;0,00;Airbus A320neo;71,8;FALSO;0,00;17;15,2;112;7;45;1;0,00;0,15617;0,00;0;1,00
12985;PTY;SJO;8:00:00 a. m.;Viernes;580;Tormenta;Baja;0,00;Airbus A320;76,7;FALSO;0,00;9;0,7;84;8;0;1;0,00;0,46978;1,00;0;0,00
12986;BOG;CLO;6:00:00 a. m.;Domingo;300;Despejado;Baja;0,00;Embraer E190;67,9;VERDADERO;1,00;43;28,0;42;6;0;1;0,00;0,22439;0,00;0;1,00
12988;EZE;AEP;8:45:00 a. m.;Viernes;35;Despejado;Alta;2,00;Embraer E190;53,9;FALSO;0,00;37;20,7;23;8;45;1;0,00;0,35804;1,00;0;0,00
12990;NQN;EZE;7:00:00 a. m.;Miercoles;1150;Despejado;Media;1,00;Boeing 737 MAX;86,2;VERDADERO;1,00;7;21,5;134;7;0;1;0,00;0,33564;1,00;0;0,00
12992;MEX;BOG;8:30:00 a. m.;Jueves;2700;Nublado;Media;1,00;Boeing 737 MAX;27,7;VERDADERO;1,00;23;19,2;231;8;30;1;0,00;0,32511;0,00;0;1,00
12998;ROS;EZE;10:30:00 a. m.;Viernes;295;Nublado;Alta;2,00;Boeing 737;82,9;VERDADERO;1,00;8;22,3;70;10;30;1;0,00;0,45183;1,00;0;0,00
13002;MEX;PTY;5:45:00 a. m.;Domingo;2280;Despejado;Media;1,00;Airbus A320neo;80,4;VERDADERO;1,00;38;22,9;205;5;45;1;0,00;0,34304;1,00;0;0,00
13004;MDE;BAQ;9:15:00 a. m.;Domingo;310;Despejado;Baja;0,00;Embraer E190;50,3;FALSO;0,00;27;10,5;49;9;15;1;0,00;0,15315;0,00;0;1,00
13005;BOG;JFK;7:00:00 a. m.;Lunes;3930;Despejado;Baja;0,00;Boeing 777;49,8;FALSO;0,00;6;20,4;341;7;0;1;0,00;0,15735;0,00;0;1,00
13006;MIA;MDE;6:00:00 a. m.;Sabado;2750;Despejado;Alta;2,00;Embraer E195;95,8;VERDADERO;1,00;32;12,0;237;6;0;1;0,00;0,46822;1,00;0;0,00
13007;MDE;BOG;8:15:00 a. m.;Lunes;235;Despejado;Baja;0,00;Boeing 737;64,5;VERDADERO;1,00;47;27,6;60;8;15;1;0,00;0,22690;0,00;0;1,00
13008;EZE;AEP;6:00:00 a. m.;Miercoles;35;Lluvia;Baja;0,00;ATR 72;91,8;FALSO;0,00;46;29,2;35;6;0;1;0,00;0,22665;0,00;0;1,00
13009;EZE;NQN;11:15:00 a. m.;Miercoles;1150;Despejado;Media;1,00;Embraer E195;79,9;FALSO;0,00;7;22,1;108;11;15;1;0,00;0,24401;0,00;0;1,00
13010;CTG;MDE;6:15:00 a. m.;Lunes;365;Despejado;Baja;0,00;ATR 72;71,5;FALSO;0,00;11;16,8;73;6;15;1;0,00;0,15277;0,00;0;1,00
13013;ROS;EZE;6:30:00 a. m.;Viernes;295;Despejado;Baja;0,00;Embraer E190;86,6;FALSO;0,00;39;23,3;53;6;30;1;0,00;0,15470;0,00;0;1,00
13014;BOG;BAQ;7:45:00 a. m.;Jueves;145;Despejado;Baja;0,00;Airbus A320;79,4;FALSO;0,00;49;19,4;33;7;45;1;0,00;0,15557;0,00;0;1,00
13018;BOG;EZE;6:45:00 a. m.;Martes;4650;Nublado;Baja;0,00;Boeing 777;74,7;FALSO;0,00;29;12,1;384;6;45;1;0,00;0,14955;0,00;0;1,00
13020;BGA;BOG;9:45:00 a. m.;Viernes;310;Lluvia;Baja;0,00;Boeing 737;62,7;FALSO;0,00;9;23,2;70;9;45;1;0,00;0,23252;0,00;0;1,00
13021;JFK;EZE;6:45:00 a. m.;Sabado;8530;Despejado;Baja;0,00;Boeing 787;98,0;FALSO;0,00;29;25,1;674;6;45;1;0,00;0,16761;0,00;0;1,00
13022;CWB;GRU;5:30:00 a. m.;Viernes;410;Nublado;Baja;0,00;Airbus A320;68,8;FALSO;0,00;40;6,6;58;5;30;1;0,00;0,14189;0,00;0;1,00
13023;MDE;CTG;7:00:00 a. m.;Jueves;365;Nublado;Media;1,00;Airbus A320;71,7;VERDADERO;1,00;45;29,2;54;7;0;1;0,00;0,31752;0,00;0;1,00
13026;BAQ;MDE;6:15:00 a. m.;Jueves;310;Despejado;Baja;0,00;ATR 72;70,4;FALSO;0,00;32;19,8;55;6;15;1;0,00;0,15310;0,00;0;1,00
13027;BOG;MEX;7:00:00 a. m.;Martes;2700;Despejado;Alta;2,00;Airbus A320neo;78,6;VERDADERO;1,00;42;6,5;222;7;0;1;0,00;0,46752;1,00;0;0,00
13028;LIM;MDE;9:00:00 a. m.;Domingo;2100;Despejado;Baja;0,00;Embraer E195;51,7;FALSO;0,00;40;13,5;179;9;0;1;0,00;0,15480;0,00;0;1,00
13029;PTY;CCS;8:30:00 a. m.;Martes;1010;Nublado;Alta;2,00;Boeing 737 MAX;92,1;VERDADERO;1,00;31;23,1;118;8;30;1;0,00;0,45222;1,00;0;0,00
13030;MDE;BOG;6:30:00 a. m.;Viernes;235;Despejado;Baja;0,00;Embraer E190;63,9;VERDADERO;1,00;28;15,8;52;6;30;1;0,00;0,22517;0,00;0;1,00
13031;EZE;IGR;10:45:00 a. m.;Sabado;1100;Nublado;Baja;0,00;Boeing 757;47,8;FALSO;0,00;9;13,8;116;10;45;1;0,00;0,14682;0,00;0;1,00
13032;EZE;AEP;9:15:00 a. m.;Sabado;35;Niebla;Media;1,00;Embraer E190;81,3;VERDADERO;1,00;13;0,8;33;9;15;1;0,00;0,55524;1,00;0;0,00
13033;MEX;BOG;7:15:00 a. m.;Jueves;2700;Despejado;Media;1,00;Boeing 737 MAX;59,3;FALSO;0,00;33;11,9;235;7;15;1;0,00;0,24258;0,00;0;1,00
13034;MDE;LIM;10:00:00 a. m.;Lunes;2100;Nublado;Alta;2,00;Embraer E195;88,6;FALSO;0,00;4;10,1;178;10;0;1;0,00;0,33724;1,00;0;0,00
13037;BRC;EZE;7:00:00 a. m.;Viernes;1650;Nublado;Alta;2,00;Airbus A320neo;35,0;FALSO;0,00;14;11,9;145;7;0;1;0,00;0,33440;1,00;0;0,00
13038;EZE;AEP;8:00:00 a. m.;Viernes;35;Despejado;Media;1,00;Airbus A320;74,8;VERDADERO;1,00;37;26,6;37;8;0;1;0,00;0,33498;1,00;0;0,00
13041;GRU;MAD;8:45:00 a. m.;Martes;9350;Lluvia;Baja;0,00;Airbus A330;60,0;FALSO;0,00;45;17,6;746;8;45;1;0,00;0,24786;0,00;0;1,00
13045;GRU;AMS;10:15:00 a. m.;Lunes;9850;Lluvia;Baja;0,00;Boeing 777;75,0;VERDADERO;1,00;34;16,4;777;10;15;1;0,00;0,34379;1,00;0;0,00
13046;FLN;GRU;6:00:00 a. m.;Domingo;690;Nublado;Baja;0,00;Boeing 737;73,4;VERDADERO;1,00;22;11,3;82;6;0;1;0,00;0,20823;0,00;0;1,00
13047;EZE;MIA;9:15:00 a. m.;Domingo;7720;Despejado;Baja;0,00;Boeing 777;74,3;FALSO;0,00;39;5,7;627;9;15;1;0,00;0,16265;0,00;0;1,00
13052;EZE;MVD;6:45:00 a. m.;Miercoles;210;Despejado;Media;1,00;Airbus A320;61,0;FALSO;0,00;18;20,9;59;6;45;1;0,00;0,24221;0,00;0;1,00
13053;COR;EZE;8:00:00 a. m.;Sabado;695;Nublado;Alta;2,00;Embraer E190;70,9;VERDADERO;1,00;35;6,6;74;8;0;1;0,00;0,44286;1,00;0;0,00
13054;MIA;GRU;9:30:00 a. m.;Martes;7520;Nublado;Baja;0,00;Boeing 777;64,5;VERDADERO;1,00;43;20,5;609;9;30;1;0,00;0,22651;0,00;0;1,00
13055;PEI;BOG;8:15:00 a. m.;Domingo;265;Niebla;Baja;0,00;Boeing 737;82,1;VERDADERO;1,00;19;1,8;44;8;15;1;0,00;0,41821;1,00;0;0,00
13056;MDE;UIO;10:00:00 a. m.;Viernes;960;Nublado;Media;1,00;Boeing 757;76,0;VERDADERO;1,00;5;17,5;110;10;0;1;0,00;0,31840;0,00;0;1,00
13057;MDE;CTG;9:45:00 a. m.;Martes;365;Despejado;Baja;0,00;Boeing 737;91,7;FALSO;0,00;38;17,9;75;9;45;1;0,00;0,15654;0,00;0;1,00
13062;AEP;EZE;7:45:00 a. m.;Miercoles;35;Despejado;Media;1,00;Embraer E190;43,6;FALSO;0,00;33;21,1;30;7;45;1;0,00;0,24253;0,00;0;1,00
13064;UIO;BOG;4:15:00 a. m.;Sabado;730;Despejado;Media;1,00;Airbus A320;57,9;VERDADERO;1,00;46;9,7;85;4;15;1;0,00;0,33174;1,00;0;0,00
13065;MEX;GRU;9:15:00 a. m.;Jueves;7300;Despejado;Baja;0,00;Boeing 777;56,4;FALSO;0,00;16;5,2;592;9;15;1;0,00;0,16199;0,00;0;1,00
13068;PEI;MDE;7:00:00 a. m.;Miercoles;140;Despejado;Baja;0,00;ATR 72;94,1;VERDADERO;1,00;14;12,9;33;7;0;1;0,00;0,22199;0,00;0;1,00
13073;EZE;LIM;10:00:00 a. m.;Miercoles;3150;Nublado;Media;1,00;Airbus A330;83,7;FALSO;0,00;28;16,1;268;10;0;1;0,00;0,22957;0,00;0;1,00
13075;BOG;BAQ;8:15:00 a. m.;Miercoles;145;Despejado;Media;1,00;Embraer E190;85,9;FALSO;0,00;11;23,8;49;8;15;1;0,00;0,24060;0,00;0;1,00
13076;EZE;AEP;10:30:00 a. m.;Viernes;35;Tormenta;Media;1,00;ATR 72;70,7;FALSO;0,00;40;3,6;50;10;30;1;0,00;0,61129;1,00;0;0,00
13077;MDE;CLO;8:15:00 a. m.;Viernes;265;Nublado;Media;1,00;Airbus A320;92,1;FALSO;0,00;10;6,8;55;8;15;1;0,00;0,22308;0,00;0;1,00
13081;CLO;MDE;6:15:00 a. m.;Sabado;265;Nublado;Media;1,00;Boeing 737;77,1;FALSO;0,00;11;9,5;66;6;15;1;0,00;0,22242;0,00;0;1,00
13082;LIM;PTY;7:30:00 a. m.;Martes;2970;Niebla;Baja;0,00;Embraer E195;79,2;FALSO;0,00;8;1,2;251;7;30;1;0,00;0,31689;0,00;0;1,00
13084;CCS;PTY;10:00:00 a. m.;Miercoles;1010;Nublado;Baja;0,00;Airbus A320neo;97,8;FALSO;0,00;27;15,5;107;10;0;1;0,00;0,14362;0,00;0;1,00
13085;EZE;UIO;9:45:00 a. m.;Viernes;3900;Lluvia;Media;1,00;Airbus A350;56,9;VERDADERO;1,00;22;14,8;337;9;45;1;0,00;0,46433;1,00;0;0,00
13086;CCS;BOG;8:00:00 a. m.;Sabado;1010;Despejado;Baja;0,00;Embraer E195;73,1;VERDADERO;1,00;6;19,3;103;8;0;1;0,00;0,22526;0,00;0;1,00
13088;GRU;MEX;7:15:00 a. m.;Lunes;7300;Nublado;Media;1,00;Airbus A330;87,6;VERDADERO;1,00;22;17,0;585;7;15;1;0,00;0,33239;1,00;0;0,00
13089;BOG;CTG;5:00:00 a. m.;Domingo;135;Nublado;Media;1,00;Airbus A320;69,3;VERDADERO;1,00;18;17,0;51;5;0;1;0,00;0,31288;0,00;0;1,00
13092;GRU;CDG;5:15:00 a. m.;Miercoles;9400;Nublado;Media;1,00;Airbus A330;84,5;FALSO;0,00;7;8,4;741;5;15;1;0,00;0,23831;0,00;0;1,00
13095;MIA;PTY;7:30:00 a. m.;Jueves;2200;Lluvia;Media;1,00;Boeing 757;49,8;FALSO;0,00;31;17,2;213;7;30;1;0,00;0,34429;1,00;0;0,00
13096;BGA;MDE;9:45:00 a. m.;Domingo;295;Despejado;Media;1,00;ATR 72;70,8;FALSO;0,00;41;19,9;67;9;45;1;0,00;0,24401;0,00;0;1,00
13098;CLO;MDE;6:00:00 a. m.;Martes;265;Lluvia;Media;1,00;Embraer E190;85,8;FALSO;0,00;9;22,8;49;6;0;1;0,00;0,33639;1,00;0;0,00
13099;MDE;GRU;8:15:00 a. m.;Miercoles;4180;Lluvia;Baja;0,00;Boeing 777;76,2;FALSO;0,00;8;7,2;360;8;15;1;0,00;0,23295;0,00;0;1,00
13105;MAD;GRU;6:15:00 a. m.;Sabado;9350;Tormenta;Baja;0,00;Airbus A350;79,3;FALSO;0,00;22;2,0;721;6;15;1;0,00;0,49322;1,00;0;0,00
13110;MAD;BOG;7:15:00 a. m.;Domingo;8680;Nublado;Media;1,00;Airbus A330;72,4;VERDADERO;1,00;41;9,2;687;7;15;1;0,00;0,33377;1,00;0;0,00
13111;MDE;BAQ;10:45:00 a. m.;Miercoles;310;Despejado;Media;1,00;ATR 72;80,7;VERDADERO;1,00;44;11,0;61;10;45;1;0,00;0,33945;1,00;0;0,00
13113;MEX;PTY;8:45:00 a. m.;Viernes;2280;Nublado;Media;1,00;Boeing 757;78,1;FALSO;0,00;31;14,7;201;8;45;1;0,00;0,23126;0,00;0;1,00
13115;PTY;SJO;11:30:00 a. m.;Miercoles;580;Nublado;Baja;0,00;Embraer E190;69,1;FALSO;0,00;42;27,2;68;11;30;1;0,00;0,14718;0,00;0;1,00
13117;MIA;BOG;4:45:00 a. m.;Viernes;3160;Despejado;Media;1,00;Airbus A330;66,5;FALSO;0,00;36;7,6;284;4;45;1;0,00;0,24407;0,00;0;1,00
13118;EZE;AEP;7:00:00 a. m.;Martes;35;Nublado;Alta;2,00;Boeing 737;72,7;VERDADERO;1,00;37;21,2;39;7;0;1;0,00;0,44406;1,00;0;0,00
13119;BOG;CTG;7:00:00 a. m.;Domingo;135;Despejado;Media;1,00;Embraer E190;79,1;FALSO;0,00;3;25,9;53;7;0;1;0,00;0,23876;0,00;0;1,00
13122;EZE;ROS;7:45:00 a. m.;Jueves;295;Despejado;Baja;0,00;Embraer E190;72,9;FALSO;0,00;12;18,2;51;7;45;1;0,00;0,15561;0,00;0;1,00
13123;IAH;PTY;6:00:00 a. m.;Viernes;2860;Despejado;Baja;0,00;Embraer E195;95,7;VERDADERO;1,00;18;21,1;240;6;0;1;0,00;0,22776;0,00;0;1,00
13124;BRC;EZE;8:30:00 a. m.;Jueves;1650;Lluvia;Baja;0,00;Airbus A320neo;92,1;VERDADERO;1,00;19;20,9;155;8;30;1;0,00;0,32649;0,00;0;1,00
13125;MIA;GRU;7:00:00 a. m.;Sabado;7520;Nublado;Baja;0,00;Boeing 787;88,7;VERDADERO;1,00;40;28,2;602;7;0;1;0,00;0,22364;0,00;0;1,00
13127;GRU;SSA;6:15:00 a. m.;Martes;1940;Nublado;Baja;0,00;Embraer E195;65,5;FALSO;0,00;4;13,5;170;6;15;1;0,00;0,14401;0,00;0;1,00
13130;AEP;EZE;10:30:00 a. m.;Viernes;35;Despejado;Baja;0,00;ATR 72;41,6;FALSO;0,00;16;9,6;51;10;30;1;0,00;0,15424;0,00;0;1,00
13131;GRU;CWB;6:45:00 a. m.;Jueves;410;Nublado;Baja;0,00;Boeing 737;62,0;FALSO;0,00;48;6,4;68;6;45;1;0,00;0,14335;0,00;0;1,00
13132;CLO;BOG;8:00:00 a. m.;Viernes;300;Despejado;Media;1,00;Airbus A320;62,7;FALSO;0,00;48;22,3;49;8;0;1;0,00;0,23900;0,00;0;1,00
13134;BOG;CTG;7:45:00 a. m.;Domingo;135;Tormenta;Baja;0,00;Embraer E190;59,6;FALSO;0,00;25;1,5;59;7;45;1;0,00;0,47463;1,00;0;0,00
13137;MVD;GRU;6:30:00 a. m.;Sabado;1550;Despejado;Media;1,00;Airbus A320neo;94,8;VERDADERO;1,00;35;15,2;158;6;30;1;0,00;0,33833;1,00;0;0,00
13138;CWB;GRU;7:00:00 a. m.;Miercoles;410;Nublado;Baja;0,00;Boeing 737;62,4;FALSO;0,00;43;27,7;58;7;0;1;0,00;0,14318;0,00;0;1,00
13139;GRU;MIA;7:15:00 a. m.;Lunes;7520;Despejado;Media;1,00;Airbus A350;27,9;FALSO;0,00;15;10,8;607;7;15;1;0,00;0,25161;0,00;0;1,00
13140;MDE;BAQ;10:30:00 a. m.;Domingo;310;Despejado;Alta;2,00;ATR 72;52,7;FALSO;0,00;2;6,5;50;10;30;1;0,00;0,35483;1,00;0;0,00
13141;CWB;GRU;7:00:00 a. m.;Martes;410;Despejado;Baja;0,00;Embraer E190;62,7;FALSO;0,00;10;20,0;79;7;0;1;0,00;0,15254;0,00;0;1,00
13142;ROS;EZE;7:45:00 a. m.;Lunes;295;Despejado;Baja;0,00;Airbus A320;79,7;FALSO;0,00;36;16,1;62;7;45;1;0,00;0,15533;0,00;0;1,00
13146;MDE;BOG;8:45:00 a. m.;Sabado;235;Despejado;Baja;0,00;Airbus A320;72,8;FALSO;0,00;29;10,4;54;8;45;1;0,00;0,15491;0,00;0;1,00
13147;PTY;JFK;5:15:00 a. m.;Viernes;3520;Despejado;Baja;0,00;Boeing 787;77,0;FALSO;0,00;32;8,3;311;5;15;1;0,00;0,15544;0,00;0;1,00
13150;MDE;JFK;7:30:00 a. m.;Miercoles;3560;Nublado;Media;1,00;Boeing 777;96,4;FALSO;0,00;19;16,1;305;7;30;1;0,00;0,23170;0,00;0;1,00
13151;GRU;MVD;7:45:00 a. m.;Lunes;1550;Nublado;Media;1,00;Embraer E195;83,8;FALSO;0,00;5;19,7;144;7;45;1;0,00;0,23025;0,00;0;1,00
13152;MDE;CLO;7:45:00 a. m.;Lunes;265;Despejado;Baja;0,00;Embraer E190;63,2;FALSO;0,00;17;13,0;56;7;45;1;0,00;0,15487;0,00;0;1,00
13153;AMS;GRU;7:15:00 a. m.;Martes;9850;Nublado;Media;1,00;Airbus A330;41,5;FALSO;0,00;32;26,9;761;7;15;1;0,00;0,24385;0,00;0;1,00
13155;GRU;CWB;7:00:00 a. m.;Miercoles;410;Niebla;Baja;0,00;Embraer E190;55,6;FALSO;0,00;3;0,4;76;7;0;1;0,00;0,30725;0,00;0;1,00
13156;BOG;BAQ;8:15:00 a. m.;Domingo;145;Nublado;Baja;0,00;Airbus A320;75,2;FALSO;0,00;49;22,1;38;8;15;1;0,00;0,14364;0,00;0;1,00
13158;MDE;MIA;9:15:00 a. m.;Viernes;2750;Nublado;Media;1,00;Boeing 757;78,9;FALSO;0,00;40;20,6;227;9;15;1;0,00;0,23064;0,00;0;1,00
13159;MDE;UIO;6:15:00 a. m.;Lunes;960;Niebla;Alta;2,00;Boeing 737 MAX;92,8;FALSO;0,00;1;2,7;108;6;15;1;0,00;0,57560;1,00;0;0,00
13160;GIG;GRU;5:45:00 a. m.;Miercoles;360;Nublado;Alta;2,00;Boeing 737;70,6;VERDADERO;1,00;13;5,6;72;5;45;1;0,00;0,44585;1,00;0;0,00
