id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo,demora
13528,MDE,BOG,08:30,Viernes,235,Lluvia,Baja,Boeing 737,79.5,FALSO,35,13.9,44,0
13531,GRU,BOG,08:45,Sabado,3940,Nublado,Baja,Airbus A350,42.4,FALSO,36,11.8,325,0
13532,GRU,BSB,08:15,Jueves,870,Lluvia,Baja,Boeing 757,84.5,FALSO,47,29.4,85,0
13534,EZE,UIO,08:45,Jueves,3900,Despejado,Media,Boeing 777,80.1,FALSO,34,9.7,319,0
13535,GRU,SSA,07:30,Martes,1940,Nublado,Baja,Airbus A320neo,91.9,FALSO,38,28.4,191,0
13536,SJO,PTY,09:30,Lunes,580,Despejado,Media,ATR 72,73.9,VERDADERO,20,7.5,85,0
13537,GRU,LIM,07:30,Lunes,3620,Despejado,Baja,Boeing 787,61.6,VERDADERO,1,7.9,296,0
13539,GUA,PTY,06:30,Sabado,820,Nublado,Baja,Embraer E195,85.8,FALSO,24,27,98,0
13540,ASU,EZE,07:15,Miercoles,1050,Despejado,Baja,Boeing 757,65.3,VERDADERO,3,28.1,102,0
13541,PTY,MIA,08:15,Lunes,2200,Tormenta,Media,Embraer E195,92.1,VERDADERO,15,2,199,1
13542,GRU,MIA,07:45,Viernes,7520,Despejado,Baja,Airbus A330,74.6,VERDADERO,32,27.3,608,0
13543,MDE,MIA,08:30,Domingo,2750,Despejado,Media,Boeing 757,50.2,FALSO,18,16.1,231,0
13544,BOG,BAQ,07:30,Domingo,145,Nublado,Media,Airbus A320,74.7,VERDADERO,30,19,47,1
13545,EZE,AEP,11:15,Jueves,35,Despejado,Baja,Embraer E190,91.8,VERDADERO,15,24.4,25,0
13547,PTY,SJO,08:30,Miercoles,580,Nublado,Media,Airbus A320,53.3,VERDADERO,43,24.6,67,0
13549,EZE,AEP,11:15,Viernes,35,Despejado,Alta,Boeing 737,49,VERDADERO,41,13.1,35,1
13550,PTY,GUA,08:45,Viernes,820,Nublado,Media,Boeing 737 MAX,87.4,FALSO,37,21.3,83,0
13552,EZE,TUC,08:00,Sabado,1230,Nublado,Baja,Boeing 757,59.1,FALSO,5,29.1,136,0
13553,BAQ,BOG,05:30,Sabado,145,Despejado,Baja,ATR 72,87.8,FALSO,42,19.9,45,0
13554,BAQ,BOG,07:45,Domingo,145,Nublado,Baja,Airbus A320,73.7,FALSO,36,18.1,35,0
13555,PEI,MDE,09:45,Miercoles,140,Despejado,Baja,Embraer E190,70.1,FALSO,37,27.7,36,0
13556,EZE,LIM,08:00,Sabado,3150,Lluvia,Baja,Boeing 787,83.4,VERDADERO,38,5.3,260,0
13557,MDZ,EZE,09:30,Domingo,1040,Lluvia,Baja,Boeing 757,64.7,VERDADERO,42,12.7,108,0
13558,BSB,GRU,06:00,Viernes,870,Nublado,Media,Boeing 757,39.6,VERDADERO,30,5.7,112,0
13559,PTY,MDE,06:00,Viernes,715,Nublado,Media,Boeing 737,93.1,VERDADERO,38,19.5,83,1
13561,GRU,MVD,06:00,Viernes,1550,Despejado,Baja,Embraer E195,81.5,VERDADERO,27,7,138,0
13562,GRU,CWB,06:30,Sabado,410,Niebla,Baja,Embraer E190,73.9,VERDADERO,18,2.1,61,1
13564,MIA,GRU,08:45,Lunes,7520,Niebla,Alta,Boeing 787,73.3,VERDADERO,47,1.7,593,1
13565,PTY,BOG,10:30,Lunes,650,Despejado,Media,Airbus A320,83.7,FALSO,10,8.5,75,0
13566,AEP,EZE,08:00,Jueves,35,Niebla,Alta,Embraer E190,61.4,FALSO,47,2.8,39,0
13567,CLO,BOG,07:30,Viernes,300,Niebla,Baja,Embraer E190,76.5,VERDADERO,21,1.5,57,0
13568,GRU,SCL,10:15,Lunes,2620,Despejado,Alta,Boeing 757,48.5,FALSO,41,27.9,218,0
13569,JFK,BOG,06:15,Sabado,3930,Nublado,Media,Airbus A350,75.3,FALSO,36,13.7,325,1
13570,PTY,SJO,09:45,Viernes,580,Nublado,Baja,Airbus A320,51.4,FALSO,48,13.2,68,1
13574,BOG,BAQ,06:30,Sabado,145,Nublado,Media,Boeing 737,70.6,FALSO,48,29.3,31,1
13575,EZE,IGR,08:45,Sabado,1100,Nublado,Media,Airbus A320neo,64.3,FALSO,26,19.2,119,0
13576,IGR,EZE,07:30,Martes,1100,Nublado,Media,Embraer E195,69.9,FALSO,37,22,111,0
13577,BAQ,BOG,08:15,Sabado,145,Despejado,Baja,Embraer E190,52.8,FALSO,31,27.7,55,0
13578,PTY,LIM,09:00,Martes,2970,Despejado,Alta,Embraer E195,87.8,FALSO,33,22.4,263,0
13581,GRU,FLN,08:45,Jueves,690,Despejado,Media,ATR 72,89.4,FALSO,37,27.8,97,0
13582,EZE,UIO,06:00,Miercoles,3900,Despejado,Baja,Boeing 777,74.4,FALSO,8,29.9,326,0
13583,LIM,MDE,08:30,Miercoles,2100,Despejado,Media,Airbus A320neo,55.6,FALSO,24,10.3,194,0
13584,BAQ,BOG,06:30,Domingo,145,Despejado,Baja,Airbus A320,62.4,VERDADERO,24,24.1,36,0
13585,LIM,GRU,05:15,Jueves,3620,Despejado,Media,Boeing 787,45.3,FALSO,14,6.8,294,1
13587,EZE,UIO,08:00,Martes,3900,Despejado,Baja,Airbus A350,55.1,FALSO,43,18,317,0
13588,SSA,GRU,08:00,Miercoles,1940,Nublado,Media,Boeing 757,76.1,FALSO,40,16.1,176,1
13591,BOG,PEI,07:45,Viernes,265,Despejado,Media,ATR 72,89.1,FALSO,21,14.9,60,0
13592,AEP,EZE,07:15,Martes,35,Despejado,Baja,Embraer E190,66.8,VERDADERO,2,15,42,1
13593,BOG,MDE,08:00,Jueves,235,Lluvia,Alta,Airbus A320,90.4,VERDADERO,24,8,58,1
13594,BOG,MDE,07:30,Martes,235,Nublado,Baja,Embraer E190,86.4,FALSO,16,8.2,40,0
13595,CTG,MDE,08:00,Viernes,365,Despejado,Baja,Airbus A320,57,FALSO,43,9.4,67,0
13597,EZE,GRU,09:45,Sabado,1760,Despejado,Media,Airbus A320neo,79.7,VERDADERO,9,21.5,161,1
13598,MDE,BGA,07:15,Miercoles,295,Niebla,Media,Embraer E190,88.7,FALSO,21,2.1,62,1
13599,BOG,CTG,08:45,Lunes,135,Niebla,Alta,ATR 72,86.8,VERDADERO,20,1.1,37,1
13600,LIM,EZE,06:15,Jueves,3150,Lluvia,Alta,Airbus A350,98.8,VERDADERO,22,24.1,271,0
13601,MIA,GRU,11:45,Miercoles,7520,Despejado,Media,Airbus A350,95.5,FALSO,43,25.3,599,1
13603,PTY,MDE,07:15,Jueves,715,Tormenta,Baja,Boeing 737,45.9,FALSO,19,2.8,102,1
13604,CCS,EZE,09:15,Miercoles,4300,Lluvia,Alta,Boeing 777,87.1,FALSO,8,6.3,362,0
13605,MDE,BGA,09:30,Miercoles,295,Despejado,Baja,Embraer E190,82.6,VERDADERO,20,14.5,53,0
13606,CTG,BOG,06:15,Jueves,135,Nublado,Alta,Boeing 737,66.7,VERDADERO,1,15.4,55,0
13607,SCL,EZE,07:15,Lunes,1140,Nublado,Baja,Boeing 737 MAX,82.3,VERDADERO,35,28.8,125,0
13611,CTG,MDE,10:15,Viernes,365,Nublado,Alta,Boeing 737,44.9,FALSO,7,23.4,55,0
13612,PEI,MDE,08:15,Sabado,140,Despejado,Baja,Airbus A320,84.4,FALSO,15,10.7,57,0
13613,BGA,BOG,08:00,Miercoles,310,Nublado,Media,Boeing 737,77.3,FALSO,47,20.8,62,0
13615,PTY,EZE,07:15,Viernes,5100,Despejado,Baja,Boeing 787,60.9,FALSO,33,21.3,413,0
13619,UIO,PTY,09:00,Sabado,1420,Lluvia,Media,Airbus A320neo,77.7,FALSO,33,25.5,129,0
13620,MDZ,EZE,09:15,Sabado,1040,Tormenta,Alta,Embraer E195,60.3,FALSO,16,1.3,112,1
13621,GUA,PTY,08:45,Miercoles,820,Despejado,Media,Boeing 737 MAX,68.3,FALSO,25,23.7,88,0
13622,GRU,POA,05:45,Miercoles,1110,Despejado,Baja,Embraer E195,39.8,FALSO,34,23.5,119,0
13623,GRU,EZE,08:30,Jueves,1760,Despejado,Baja,Airbus A320neo,56.6,FALSO,42,16.6,180,0
13625,BSB,GRU,05:00,Domingo,870,Nublado,Baja,Boeing 737 MAX,45.9,VERDADERO,2,14.2,90,0
13626,PTY,UIO,06:00,Lunes,1420,Nublado,Baja,Boeing 737 MAX,35,FALSO,23,9.2,150,0
13627,SJO,PTY,07:15,Jueves,580,Despejado,Media,Embraer E190,62.7,VERDADERO,15,14.8,78,1
13628,MVD,GRU,07:30,Sabado,1550,Despejado,Baja,Airbus A320neo,72.1,FALSO,30,28.9,155,0
13629,MIA,GRU,05:00,Jueves,7520,Despejado,Baja,Boeing 777,61.2,FALSO,7,8.3,605,0
13630,EZE,AEP,06:00,Martes,35,Niebla,Media,ATR 72,87.4,FALSO,13,2.5,26,1
13631,BOG,GRU,04:00,Martes,3940,Despejado,Media,Boeing 787,66.7,FALSO,42,11.9,325,0
13632,EZE,BRC,09:15,Domingo,1650,Lluvia,Media,Embraer E195,78.5,FALSO,34,27.9,171,1
13633,EZE,AEP,11:30,Domingo,35,Nublado,Media,ATR 72,50.8,VERDADERO,19,28.3,45,0
13635,MVD,EZE,09:15,Viernes,210,Despejado,Alta,Embraer E190,90.7,FALSO,47,5.8,56,1
13637,PTY,MEX,08:30,Domingo,2280,Nublado,Media,Embraer E195,89.3,FALSO,30,13.1,210,0
13638,GUA,PTY,07:00,Lunes,820,Nublado,Alta,Boeing 757,80,FALSO,18,26,96,0
13639,MDE,BGA,07:30,Viernes,295,Despejado,Baja,ATR 72,93.3,FALSO,41,15.3,51,1
13640,MDE,CTG,06:15,Miercoles,365,Lluvia,Baja,ATR 72,50.5,VERDADERO,13,9.2,59,0
13641,BOG,LIM,08:15,Sabado,1890,Nublado,Media,Embraer E195,82.9,FALSO,47,12.7,181,1
13642,MDE,BGA,09:45,Jueves,295,Nublado,Media,Embraer E190,78.6,FALSO,25,9.1,61,0
13643,MAD,GRU,06:30,Domingo,9350,Despejado,Media,Airbus A350,60.5,FALSO,1,25.7,724,1
13645,CCS,BOG,07:30,Miercoles,1010,Nublado,Alta,Airbus A320neo,59.9,VERDADERO,15,5.1,110,1
13646,AEP,EZE,08:30,Martes,35,Lluvia,Media,ATR 72,74.2,VERDADERO,29,20.1,33,1
13647,AEP,EZE,09:00,Jueves,35,Despejado,Media,Embraer E190,57.5,FALSO,25,27.8,47,0
13648,EZE,NQN,04:30,Lunes,1150,Despejado,Baja,Boeing 737 MAX,65.7,VERDADERO,29,7.7,135,0
13649,MDE,PEI,08:45,Lunes,140,Lluvia,Alta,Airbus A320,77.9,FALSO,2,19.6,57,0
13651,BOG,BGA,09:00,Miercoles,310,Lluvia,Media,Embraer E190,66.6,FALSO,33,26.2,49,0
13654,MIA,EZE,07:30,Domingo,7720,Nublado,Media,Boeing 787,62.4,FALSO,30,23,603,0
13655,MEX,BOG,06:45,Viernes,2700,Despejado,Media,Boeing 737 MAX,51.9,FALSO,30,9.5,247,0
13656,BOG,BAQ,09:30,Sabado,145,Nublado,Baja,Embraer E190,60.7,VERDADERO,25,14.8,55,0
13658,MDE,PEI,07:45,Lunes,140,Despejado,Alta,Boeing 737,88.8,VERDADERO,32,24.5,38,0
13660,GRU,MVD,10:30,Martes,1550,Nublado,Baja,Embraer E195,58,FALSO,14,19.7,157,0
13661,BOG,CCS,07:15,Lunes,1010,Tormenta,Alta,Embraer E195,63.8,VERDADERO,40,3.8,124,1
13662,EZE,PTY,07:45,Jueves,5100,Despejado,Baja,Airbus A330,71.1,FALSO,46,28.1,411,0
13663,CCS,BOG,05:00,Sabado,1010,Despejado,Baja,Boeing 757,85.9,FALSO,31,18.2,105,1
13664,GRU,LIM,10:00,Jueves,3620,Despejado,Baja,Airbus A350,55.7,FALSO,49,14.9,291,0
13665,MDE,PEI,06:45,Sabado,140,Despejado,Baja,Airbus A320,56.7,VERDADERO,15,22.3,55,0
13666,BSB,GRU,06:30,Domingo,870,Tormenta,Baja,Embraer E195,47.3,FALSO,28,1.7,113,1
13667,BOG,BGA,06:15,Jueves,310,Nublado,Baja,Embraer E190,61.7,FALSO,16,17.3,64,0
13668,GRU,CWB,07:15,Sabado,410,Despejado,Baja,Airbus A320,81.2,FALSO,17,9.1,51,0
13671,SSA,GRU,07:30,Martes,1940,Lluvia,Media,Airbus A320neo,91.8,VERDADERO,36,18.8,177,0
13672,EZE,AEP,09:45,Lunes,35,Tormenta,Baja,Boeing 737,89.8,FALSO,13,0.6,30,1
13673,GRU,BSB,10:15,Lunes,870,Lluvia,Baja,Boeing 757,57.5,VERDADERO,39,19.2,95,0
13674,BOG,PTY,06:45,Jueves,650,Nublado,Media,Airbus A320,86.9,FALSO,34,23.1,87,0
13675,GRU,MAD,07:45,Sabado,9350,Lluvia,Media,Boeing 777,84.1,VERDADERO,44,18.6,737,0
13676,BOG,PEI,06:15,Lunes,265,Lluvia,Alta,Boeing 737,82.1,VERDADERO,21,23,57,0
13677,GRU,JFK,08:30,Jueves,7680,Despejado,Baja,Airbus A330,73,FALSO,43,29.6,605,1
13678,GRU,JFK,11:30,Jueves,7680,Lluvia,Media,Boeing 777,79,FALSO,40,6,604,1
13679,BAQ,MDE,09:45,Jueves,310,Nublado,Baja,Airbus A320,61.3,FALSO,27,12.7,70,1
13680,GIG,GRU,08:30,Jueves,360,Tormenta,Alta,ATR 72,74,FALSO,20,4.8,66,1
13681,BOG,CLO,05:30,Domingo,300,Despejado,Baja,Boeing 737,61.2,FALSO,2,21.9,52,0
13682,LIM,BOG,08:45,Sabado,1890,Niebla,Alta,Airbus A320neo,77.6,VERDADERO,11,3,179,0
13684,EZE,COR,08:15,Martes,695,Nublado,Baja,ATR 72,67.1,VERDADERO,14,24.3,83,1
13686,SSA,GRU,05:15,Viernes,1940,Tormenta,Baja,Embraer E195,96.4,FALSO,25,3.1,176,0
13688,PTY,IAH,06:45,Jueves,2860,Tormenta,Media,Embraer E195,80.9,FALSO,15,1.7,237,0
13689,UIO,BOG,06:30,Sabado,730,Despejado,Baja,Airbus A320,61.4,FALSO,29,29.5,82,0
13690,UIO,MDE,04:45,Lunes,960,Tormenta,Media,Airbus A320neo,81.5,VERDADERO,2,2.2,106,1
13691,BSB,GRU,09:30,Viernes,870,Tormenta,Media,Embraer E195,54.7,FALSO,19,3.4,108,1
13692,EZE,PTY,06:30,Miercoles,5100,Despejado,Media,Airbus A330,70.3,FALSO,36,9.5,430,0
13693,EZE,GRU,03:00,Jueves,1760,Lluvia,Media,Airbus A320neo,65.4,FALSO,44,29.2,157,0
13694,MDE,CLO,09:45,Domingo,265,Niebla,Media,Boeing 737,88,FALSO,37,1.8,50,0
13695,BOG,JFK,05:30,Sabado,3930,Nublado,Media,Boeing 777,51.8,FALSO,17,18.8,317,0
13696,GRU,BSB,06:00,Miercoles,870,Nublado,Baja,Boeing 737 MAX,73.9,FALSO,9,7.9,95,0
13697,AEP,EZE,08:30,Miercoles,35,Despejado,Baja,Airbus A320,74,FALSO,43,7.7,27,0
13698,BAQ,BOG,05:15,Martes,145,Nublado,Baja,Boeing 737,81.1,FALSO,40,26.9,49,0
13701,EZE,MVD,07:15,Jueves,210,Despejado,Baja,ATR 72,83.1,VERDADERO,27,13,50,0
13702,LIM,BOG,08:00,Lunes,1890,Despejado,Media,Embraer E195,73.8,FALSO,46,5.7,165,1
13706,PTY,CLT,09:00,Viernes,2890,Despejado,Baja,Boeing 737 MAX,38.3,FALSO,37,14.2,238,0
13707,CCS,PTY,06:30,Miercoles,1010,Despejado,Baja,Boeing 757,75.2,FALSO,25,16.8,115,0
13709,MDE,CLO,04:45,Viernes,265,Lluvia,Media,Boeing 737,72.4,VERDADERO,25,15.6,40,1
13710,PTY,IAH,11:45,Jueves,2860,Despejado,Alta,Airbus A320neo,80.5,VERDADERO,33,14.3,244,0
13712,CLO,MDE,07:30,Miercoles,265,Nublado,Media,Embraer E190,76.5,FALSO,2,18.6,53,0
13713,BOG,MAD,07:45,Sabado,8680,Despejado,Baja,Airbus A330,87.3,FALSO,25,7.6,672,0
13714,EZE,ASU,07:00,Domingo,1050,Despejado,Alta,Boeing 757,80.9,FALSO,44,17.6,115,1
13715,CLT,PTY,12:30,Jueves,2890,Tormenta,Baja,Boeing 737 MAX,82.6,VERDADERO,13,4.6,248,0
13716,PTY,IAH,05:15,Domingo,2860,Despejado,Baja,Boeing 737 MAX,71.9,FALSO,13,16.1,246,0
13717,MEX,GRU,06:00,Martes,7300,Despejado,Baja,Airbus A330,57.8,VERDADERO,17,19.1,586,1
13718,PTY,MEX,07:45,Jueves,2280,Nublado,Alta,Boeing 737 MAX,79.8,FALSO,49,8.2,204,0
13719,EZE,MVD,06:00,Martes,210,Tormenta,Alta,Boeing 737,37.3,FALSO,46,3.4,49,1
13720,MVD,EZE,06:30,Martes,210,Despejado,Baja,Boeing 737,33.3,FALSO,7,10.1,64,1
13721,CWB,GRU,08:45,Viernes,410,Niebla,Baja,Airbus A320,42.1,FALSO,4,1.7,72,0
13723,MDE,CLO,07:15,Sabado,265,Nublado,Media,Boeing 737,89.1,FALSO,28,26.2,40,1
13724,MDE,CLO,08:45,Sabado,265,Nublado,Alta,Boeing 737,65.9,VERDADERO,24,9.2,67,0
13725,ASU,EZE,08:00,Lunes,1050,Niebla,Baja,Airbus A320neo,86.5,FALSO,19,1.9,108,0
13727,GRU,CDG,08:30,Sabado,9400,Lluvia,Alta,Airbus A350,74.5,FALSO,4,27.7,742,0
13728,MVD,EZE,08:00,Domingo,210,Nublado,Baja,Embraer E190,45.9,FALSO,45,11.3,51,0
13730,BOG,JFK,08:30,Martes,3930,Nublado,Media,Boeing 787,88.6,VERDADERO,39,28.7,342,1
13731,CLO,BOG,08:00,Martes,300,Tormenta,Baja,ATR 72,73.8,FALSO,22,2.1,63,0
13732,MDZ,EZE,05:00,Jueves,1040,Nublado,Baja,Embraer E195,88.3,VERDADERO,38,8.7,121,0
13733,COR,EZE,09:30,Martes,695,Despejado,Baja,Embraer E190,76.1,VERDADERO,49,17.4,82,0
13735,CTG,MDE,08:45,Viernes,365,Nublado,Alta,ATR 72,39.1,VERDADERO,18,15.6,68,1
13736,EZE,AEP,07:00,Miercoles,35,Despejado,Baja,Boeing 737,78.7,FALSO,28,26.7,43,0
13737,PTY,MDE,09:15,Miercoles,715,Nublado,Alta,ATR 72,73.4,VERDADERO,23,17.6,91,0
13738,EZE,AEP,08:45,Jueves,35,Despejado,Media,Airbus A320,77.5,FALSO,4,13.7,25,0
13739,PEI,MDE,06:00,Domingo,140,Despejado,Media,ATR 72,76.6,FALSO,38,20.3,55,0
13741,PTY,MDE,09:30,Jueves,715,Despejado,Media,Boeing 737,40.5,FALSO,22,5.9,81,1
13742,BOG,UIO,10:00,Viernes,730,Lluvia,Media,ATR 72,86.8,VERDADERO,29,15.1,87,0
13743,GRU,MVD,06:00,Lunes,1550,Nublado,Media,Embraer E195,96.2,FALSO,43,23.3,144,1
13744,GRU,CWB,06:00,Domingo,410,Despejado,Media,Embraer E190,65.1,FALSO,27,17.7,77,0
13745,PTY,EZE,09:00,Viernes,5100,Nublado,Media,Boeing 777,92.5,VERDADERO,27,25.2,424,1
13746,MDE,BAQ,08:15,Viernes,310,Despejado,Baja,Airbus A320,64,FALSO,38,9.4,59,1
13748,GRU,BOG,08:30,Lunes,3940,Lluvia,Media,Airbus A350,70.5,VERDADERO,12,19.3,332,0
13749,SJO,PTY,06:00,Domingo,580,Despejado,Alta,ATR 72,81.4,FALSO,4,24.4,86,0
13750,MDZ,EZE,10:30,Domingo,1040,Despejado,Baja,Boeing 737 MAX,77.4,FALSO,2,14.5,126,1
13751,EZE,AEP,07:30,Domingo,35,Despejado,Media,Boeing 737,79.8,VERDADERO,3,26.2,42,1
13752,PTY,GRU,09:30,Miercoles,4630,Tormenta,Baja,Airbus A350,66.6,FALSO,15,1.9,386,0
13755,IAH,PTY,09:45,Lunes,2860,Despejado,Baja,Airbus A320neo,70.1,FALSO,20,24.6,249,0
13757,GIG,EZE,09:00,Domingo,1970,Despejado,Baja,Boeing 737 MAX,46.6,FALSO,36,15.6,172,0
13758,EZE,AEP,09:15,Viernes,35,Nublado,Baja,ATR 72,75.4,FALSO,28,5.1,24,0
13759,MDE,CTG,07:30,Sabado,365,Despejado,Baja,Airbus A320,77.1,VERDADERO,36,28.5,65,0
13760,IAH,PTY,07:45,Jueves,2860,Nublado,Media,Airbus A320neo,78,FALSO,1,14.6,242,0
13761,BOG,PEI,08:00,Domingo,265,Nublado,Alta,ATR 72,68.1,FALSO,7,25.1,65,1
13763,SJO,PTY,08:45,Sabado,580,Despejado,Baja,Embraer E190,94.6,FALSO,19,15.9,81,1
13764,GRU,PTY,08:30,Lunes,4630,Despejado,Baja,Airbus A350,91.3,FALSO,15,26.5,394,0
13765,EZE,SCL,09:15,Lunes,1140,Lluvia,Baja,Embraer E195,71.1,FALSO,35,23.7,106,0
13766,PTY,SJO,10:45,Jueves,580,Despejado,Baja,Embraer E190,68.6,FALSO,7,15.3,74,1
13767,PTY,MIA,10:30,Lunes,2200,Despejado,Media,Boeing 757,86.8,VERDADERO,3,30,197,0
13768,ROS,EZE,06:30,Viernes,295,Despejado,Alta,Airbus A320,61.2,FALSO,37,27.9,45,0
13769,MIA,GRU,07:15,Lunes,7520,Despejado,Media,Boeing 777,59.2,VERDADERO,46,24.7,595,1
13771,EZE,MVD,08:45,Domingo,210,Nublado,Media,Embraer E190,64.1,VERDADERO,36,17.6,38,0
13772,IAH,PTY,09:45,Domingo,2860,Lluvia,Baja,Boeing 737 MAX,94.4,FALSO,10,11.9,244,0
13773,BGA,BOG,07:15,Viernes,310,Despejado,Baja,Airbus A320,72,FALSO,47,18,64,0
13774,EZE,TUC,05:00,Jueves,1230,Despejado,Baja,Airbus A320neo,76,FALSO,40,19.6,134,0
13775,CTG,BOG,08:45,Miercoles,135,Nublado,Media,Airbus A320,78.1,FALSO,38,23.6,45,0
13776,CTG,BOG,08:00,Miercoles,135,Tormenta,Baja,Boeing 737,79.3,VERDADERO,18,2.8,44,1
13778,PTY,GRU,08:30,Viernes,4630,Nublado,Alta,Airbus A350,89.6,VERDADERO,20,21.8,390,0
13780,BOG,CTG,11:30,Jueves,135,Lluvia,Media,ATR 72,77.9,VERDADERO,2,7.9,41,0
13781,EZE,GRU,10:00,Viernes,1760,Tormenta,Baja,Embraer E195,79.3,FALSO,22,3.5,176,1
13783,MDE,UIO,07:00,Sabado,960,Nublado,Media,Boeing 737 MAX,59.7,FALSO,9,9,114,1
13784,MIA,EZE,07:45,Sabado,7720,Lluvia,Media,Airbus A350,49.5,VERDADERO,43,28.1,622,1
13786,UIO,PTY,08:00,Lunes,1420,Nublado,Alta,Boeing 757,86.1,VERDADERO,29,24.6,144,0
13787,FLN,GRU,06:30,Jueves,690,Despejado,Media,Embraer E190,97.1,FALSO,20,17.8,100,1
13788,EZE,BRC,09:30,Miercoles,1650,Nublado,Baja,Airbus A320neo,75.6,FALSO,8,5.2,143,1
13790,PTY,GUA,04:15,Sabado,820,Despejado,Media,Boeing 757,77.3,VERDADERO,23,11.6,108,0
13791,BOG,PEI,06:30,Viernes,265,Lluvia,Baja,Airbus A320,63.6,FALSO,49,15,60,1
13792,GRU,SSA,08:00,Sabado,1940,Despejado,Alta,Boeing 737 MAX,46.2,FALSO,44,9.2,191,0
13793,CDG,GRU,08:00,Sabado,9400,Lluvia,Baja,Boeing 787,64,VERDADERO,18,29.6,743,0
13794,EZE,AEP,06:15,Martes,35,Despejado,Baja,Embraer E190,73.2,FALSO,41,28.8,42,0
13797,UIO,EZE,07:15,Martes,3900,Nublado,Alta,Boeing 777,57.2,VERDADERO,14,14.2,332,1
13798,BOG,CTG,06:15,Martes,135,Despejado,Baja,Embraer E190,90.7,VERDADERO,10,21.1,31,0
13800,BGA,BOG,08:45,Lunes,310,Despejado,Media,ATR 72,54.3,FALSO,42,25.1,69,0
13802,MDE,CLO,07:15,Martes,265,Nublado,Baja,Embraer E190,84.9,VERDADERO,39,5.6,68,0
13803,IGR,EZE,08:15,Domingo,1100,Despejado,Media,Embraer E195,57.4,VERDADERO,43,20.1,103,0
13804,SJO,PTY,08:30,Sabado,580,Niebla,Media,Boeing 737,75.8,VERDADERO,29,1.3,88,1
13805,CLO,MDE,07:45,Domingo,265,Despejado,Baja,ATR 72,62.1,FALSO,32,26.2,66,1
13806,EZE,GRU,07:30,Miercoles,1760,Lluvia,Alta,Embraer E195,71.4,FALSO,28,19.8,154,0
13807,GRU,POA,06:30,Sabado,1110,Despejado,Baja,Boeing 737 MAX,74.1,VERDADERO,22,13.6,107,0
13808,GRU,BOG,10:45,Miercoles,3940,Despejado,Baja,Boeing 777,78.3,VERDADERO,49,23.6,320,0
13809,AEP,EZE,07:00,Miercoles,35,Lluvia,Media,Embraer E190,53.4,FALSO,34,25.5,33,0
13810,PTY,UIO,07:00,Domingo,1420,Despejado,Baja,Airbus A320neo,62.3,VERDADERO,1,22,155,0
13811,CLO,MDE,08:00,Miercoles,265,Despejado,Media,Boeing 737,87.9,FALSO,29,8.4,51,0
13812,PTY,MDE,09:00,Miercoles,715,Despejado,Alta,Boeing 737,87.7,VERDADERO,43,6.4,92,0
13813,PTY,LIM,08:45,Domingo,2970,Despejado,Baja,Airbus A320neo,94.8,FALSO,3,26.9,252,0
13814,LIM,GRU,07:15,Lunes,3620,Lluvia,Baja,Boeing 777,62.9,FALSO,16,8.7,299,0
13815,NQN,EZE,08:00,Miercoles,1150,Lluvia,Media,Boeing 737 MAX,85,VERDADERO,16,9.6,117,1
13816,BOG,PTY,08:45,Sabado,650,Despejado,Alta,Embraer E190,62.6,FALSO,34,6.5,90,1
13817,EZE,LIM,09:00,Martes,3150,Nublado,Alta,Airbus A350,89.7,FALSO,33,9.4,257,1
13818,BOG,BGA,05:15,Jueves,310,Despejado,Baja,Airbus A320,59.4,FALSO,20,27.8,47,0
13819,BOG,BAQ,09:00,Miercoles,145,Despejado,Baja,Boeing 737,34.6,VERDADERO,26,10.5,58,0
13820,MDE,CTG,06:30,Sabado,365,Lluvia,Media,ATR 72,92.7,FALSO,29,17.6,50,0
13823,MIA,EZE,07:30,Domingo,7720,Lluvia,Media,Boeing 777,85.4,FALSO,33,14.1,607,0
13824,PTY,LIM,06:30,Lunes,2970,Despejado,Media,Boeing 757,47.9,VERDADERO,14,14.9,264,1
13825,GRU,SSA,07:45,Martes,1940,Despejado,Baja,Airbus A320neo,76,FALSO,29,20,166,0
13826,LIM,PTY,08:45,Martes,2970,Despejado,Alta,Boeing 757,76.3,FALSO,14,5.3,260,0
13828,MDE,LIM,09:00,Martes,2100,Niebla,Alta,Boeing 737 MAX,84.9,VERDADERO,43,2,202,1
13829,MIA,BOG,08:00,Domingo,3160,Despejado,Alta,Airbus A350,80.1,FALSO,27,28.2,284,0
13830,MVD,EZE,08:15,Viernes,210,Despejado,Alta,ATR 72,66.5,VERDADERO,12,23.2,55,1
13831,BAQ,BOG,07:45,Viernes,145,Nublado,Baja,Airbus A320,83.5,FALSO,41,26.7,40,0
13832,MEX,GRU,07:45,Viernes,7300,Niebla,Media,Boeing 787,49.1,FALSO,21,0.3,588,0
13833,GRU,JFK,03:30,Viernes,7680,Nublado,Media,Airbus A330,88.2,FALSO,5,26.3,606,1
13834,CLO,BOG,09:00,Martes,300,Lluvia,Media,ATR 72,73.2,FALSO,37,25.4,53,1
13836,NQN,EZE,08:15,Viernes,1150,Despejado,Alta,Boeing 757,68.8,VERDADERO,19,16.3,124,1
